Dose,PIER,BestPIER,Count,Model,Group,Method
1.0,1.2584301000134052e-08,2.7925422932395527e-08,32,Perfect Redundancy (Clone),High Redundancy,Random
2.0,1.4226454124553062e-08,2.783387081928268e-08,32,Perfect Redundancy (Clone),High Redundancy,Random
3.0,1.1687236937778234e-08,2.7632353294393397e-08,24,Perfect Redundancy (Clone),High Redundancy,Random
4.0,1.1454133749900391e-08,2.7733172619504032e-08,31,Perfect Redundancy (Clone),High Redundancy,Random
5.0,1.2104897754389308e-08,2.306740420898734e-08,39,Perfect Redundancy (Clone),High Redundancy,Random
6.0,1.2803797989341038e-08,2.682162703049329e-08,47,Perfect Redundancy (Clone),High Redundancy,Random
7.0,9.74239757534079e-09,2.2482038009030703e-08,25,Perfect Redundancy (Clone),High Redundancy,Random
8.0,1.1645843811004808e-08,2.6053592727670605e-08,32,Perfect Redundancy (Clone),High Redundancy,Random
9.0,1.3613232113511387e-08,2.6797788793553323e-08,39,Perfect Redundancy (Clone),High Redundancy,Random
10.0,1.2654753338174725e-08,2.6812031761469513e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
11.0,1.3179307401304274e-08,2.384936503840862e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
12.0,1.2298598198537493e-08,2.7258317186751313e-08,31,Perfect Redundancy (Clone),High Redundancy,Random
13.0,1.2586730125596253e-08,2.4492198991143965e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
14.0,1.338392655289314e-08,2.612135024948614e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
15.0,1.1870204776649145e-08,2.8593479320382365e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
16.0,1.603708707806659e-08,2.6534941299782844e-08,18,Perfect Redundancy (Clone),High Redundancy,Random
17.0,1.1856261288822553e-08,2.8091158760235047e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
18.0,7.1417689489534034e-09,2.5360604616331273e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
19.0,7.985581025142055e-09,2.3322497488820204e-08,42,Perfect Redundancy (Clone),High Redundancy,Random
20.0,8.390732252168302e-09,2.2187700787767994e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
21.0,1.1928467606527247e-08,2.259158604633882e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
22.0,1.2752449404891627e-08,2.4837065959459892e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
23.0,1.1956289452649086e-08,2.4932495568119606e-08,38,Perfect Redundancy (Clone),High Redundancy,Random
24.0,1.2747037397049204e-08,2.8439898616672288e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
25.0,1.5326034522286394e-08,2.698606488271693e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
26.0,9.105939412854737e-09,2.5356271304843858e-08,22,Perfect Redundancy (Clone),High Redundancy,Random
27.0,1.1926489376777924e-08,2.5711410056583617e-08,21,Perfect Redundancy (Clone),High Redundancy,Random
28.0,1.2122504926649246e-08,2.610052313167799e-08,22,Perfect Redundancy (Clone),High Redundancy,Random
29.0,9.86134128378657e-09,2.7041806793803858e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
30.0,8.245029263035757e-09,2.5138239601041334e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
31.0,1.42740850507936e-08,2.8751086691980454e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
32.0,1.1745880274589066e-08,2.689197170502311e-08,27,Perfect Redundancy (Clone),High Redundancy,Random
33.0,1.1395152175485402e-08,2.76271156229857e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
34.0,1.0810259004133486e-08,2.7996365309368443e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
35.0,1.1576502295662649e-08,2.4715055113588846e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
36.0,1.3271463907370493e-08,2.829246496804938e-08,38,Perfect Redundancy (Clone),High Redundancy,Random
37.0,1.300348572446881e-08,2.7075834185819048e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
38.0,1.2137065418053626e-08,2.6418782217429992e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
39.0,1.2889825951792973e-08,2.8269432683636353e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
0.0,0.08330228095421628,0.7730720131436284,33,Parametric Divergence (Finetuned),Uniqueness,Random
1.0,0.13391937851966876,0.7123543981865688,35,Parametric Divergence (Finetuned),Uniqueness,Random
2.0,0.13841860710172177,0.7335743094894998,30,Parametric Divergence (Finetuned),Uniqueness,Random
3.0,0.09475576727859941,0.7956996028902967,35,Parametric Divergence (Finetuned),Uniqueness,Random
4.0,0.12485038280985432,0.8317179082643597,31,Parametric Divergence (Finetuned),Uniqueness,Random
5.0,0.04211754327428714,0.2948932688369095,22,Parametric Divergence (Finetuned),Uniqueness,Random
6.0,0.12872808839386035,0.7259884970031186,33,Parametric Divergence (Finetuned),Uniqueness,Random
7.0,0.12646793940339468,0.8023962819494933,33,Parametric Divergence (Finetuned),Uniqueness,Random
8.0,0.038612068824494694,0.22836069558790484,34,Parametric Divergence (Finetuned),Uniqueness,Random
9.0,0.09428982690283548,0.6312442777440572,35,Parametric Divergence (Finetuned),Uniqueness,Random
10.0,0.09651489763589723,0.5827276760778413,25,Parametric Divergence (Finetuned),Uniqueness,Random
11.0,0.08610981933018272,0.5390499059609334,32,Parametric Divergence (Finetuned),Uniqueness,Random
12.0,0.1044113378354443,0.6623391715421572,36,Parametric Divergence (Finetuned),Uniqueness,Random
13.0,0.08024740728167615,0.7892161329968606,29,Parametric Divergence (Finetuned),Uniqueness,Random
14.0,0.09436511941789677,0.7257763131044764,32,Parametric Divergence (Finetuned),Uniqueness,Random
15.0,0.10923186849613076,0.8249689436142589,32,Parametric Divergence (Finetuned),Uniqueness,Random
16.0,0.07432963630064628,0.8109473359822651,25,Parametric Divergence (Finetuned),Uniqueness,Random
17.0,0.09943141934316935,0.7499932515756602,20,Parametric Divergence (Finetuned),Uniqueness,Random
18.0,0.10238039967670655,0.755652515096515,33,Parametric Divergence (Finetuned),Uniqueness,Random
19.0,0.07696764429732786,0.7573032946715084,32,Parametric Divergence (Finetuned),Uniqueness,Random
20.0,0.171941635058118,0.7481461309951561,30,Parametric Divergence (Finetuned),Uniqueness,Random
21.0,0.06520640236163296,0.6467834849941962,42,Parametric Divergence (Finetuned),Uniqueness,Random
22.0,0.05355487728703032,0.6037463333619266,26,Parametric Divergence (Finetuned),Uniqueness,Random
23.0,0.0908056319665044,0.594291978302057,32,Parametric Divergence (Finetuned),Uniqueness,Random
24.0,0.10623151300314491,0.6999546148635093,32,Parametric Divergence (Finetuned),Uniqueness,Random
25.0,0.10300679628892644,0.6924892885834176,33,Parametric Divergence (Finetuned),Uniqueness,Random
26.0,0.06421608480313372,0.7703239519053218,35,Parametric Divergence (Finetuned),Uniqueness,Random
27.0,0.14516945903749467,0.6557419419810246,32,Parametric Divergence (Finetuned),Uniqueness,Random
28.0,0.15101925297554417,0.7726621240578332,24,Parametric Divergence (Finetuned),Uniqueness,Random
29.0,0.0689516780083061,0.29729870278362436,32,Parametric Divergence (Finetuned),Uniqueness,Random
30.0,0.13960450246255937,0.6651709113941149,34,Parametric Divergence (Finetuned),Uniqueness,Random
31.0,0.12628475714851314,0.6986601620417787,36,Parametric Divergence (Finetuned),Uniqueness,Random
32.0,0.08243905893322975,0.6952074796344729,31,Parametric Divergence (Finetuned),Uniqueness,Random
33.0,0.09688991575780843,0.686644898328635,29,Parametric Divergence (Finetuned),Uniqueness,Random
34.0,0.09666363667461002,0.39788137984178806,35,Parametric Divergence (Finetuned),Uniqueness,Random
35.0,0.09108992908145615,0.8245930814941997,30,Parametric Divergence (Finetuned),Uniqueness,Random
36.0,0.10975475460235534,0.7872455200223093,32,Parametric Divergence (Finetuned),Uniqueness,Random
37.0,0.10091145298996373,0.8091171100547956,37,Parametric Divergence (Finetuned),Uniqueness,Random
38.0,0.10004363036310744,0.5870043557924131,28,Parametric Divergence (Finetuned),Uniqueness,Random
39.0,0.15682090852368089,0.8195332771324226,23,Parametric Divergence (Finetuned),Uniqueness,Random
