Dose,PIER,BestPIER,Count,Model,Group,Method
17.0,2.3306079131405848e-08,2.7934269675178314e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
18.0,1.865388433996973e-08,2.298144645418443e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
19.0,1.1481115872828221e-08,2.0178323845154722e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
20.0,1.3767693899287744e-08,2.57508318626809e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
21.0,2.3619544616456285e-08,2.7277431258188045e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
22.0,2.3334996499905596e-08,2.7154423237751857e-08,6,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
23.0,2.229080753313184e-08,2.6688283305542626e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
24.0,2.3365787797657855e-08,2.8439898616672288e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
25.0,2.2433026020118874e-08,2.823029032761326e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
26.0,1.3245275216899888e-08,2.544321726916099e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
27.0,2.232405209301458e-08,2.772763546543544e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
28.0,2.0160796594670405e-08,2.7929426452133477e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
29.0,1.866819310941681e-08,2.591430106613224e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
30.0,2.016944278954158e-08,2.6982664311225868e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
31.0,2.529976232679143e-08,2.8751086678102666e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
32.0,2.3133323402702022e-08,2.8140268573673133e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
33.0,2.1339848398777006e-08,2.7627115616046805e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
34.0,2.2496100947344555e-08,2.7996365295490655e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
35.0,2.016682665306746e-08,2.70253177891977e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
36.0,2.4758063647822848e-08,2.829246496804938e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
37.0,2.266480571971874e-08,2.732071903432942e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
38.0,1.4743543372275347e-08,2.6418782189674417e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
39.0,2.31715409429456e-08,2.826943269751414e-08,4,Perfect Redundancy (Clone),High Redundancy,JointPairUCB
0.0,,,0,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
1.0,0.6029101040697058,0.6754700974806735,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
2.0,0.6957227758902474,0.7335743094894998,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
3.0,0.500265932801036,0.7709209623452328,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
4.0,0.7641396022876794,0.8317179082643597,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
5.0,0.48641644518741056,0.6518355976568794,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
6.0,0.4205762749741961,0.7480686628868345,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
7.0,0.6873058076380805,0.7577389348634274,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
8.0,0.6801451163889934,0.7407741802962285,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
9.0,0.1417138615470009,0.18237698584493645,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
10.0,0.6634518365121989,0.7441759969465567,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
11.0,0.7295277332880589,0.813163954405658,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
12.0,0.3809086278768738,0.6623391715421572,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
13.0,0.3798101122206869,0.7320004677906697,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
14.0,0.07130985967763835,0.09868286587232264,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
15.0,0.49304239461679406,0.6446817397678469,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
16.0,0.748030808574377,0.8109473359822651,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
17.0,0.5093400240199413,0.7499932515756602,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
18.0,0.49020939805665237,0.755652515096515,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
19.0,0.2682493210539095,0.438489259450063,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
20.0,0.6856628493829764,0.7513527262023951,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
21.0,0.277035179688934,0.6467834849941962,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
22.0,0.31216725668682166,0.6037463333619266,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
23.0,0.3180647802487926,0.6066797549105301,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
24.0,0.4900653456724654,0.6472292932380845,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
25.0,0.6732347361932489,0.6924892885834176,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
26.0,0.04915820923578847,0.09695675338480117,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
27.0,0.6131757086341663,0.6557419419810246,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
28.0,0.6384919827995577,0.7726621240578332,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
29.0,0.7389681604931252,0.7871283541800361,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
30.0,0.596245171403035,0.6062910337146711,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
31.0,0.4024024394696683,0.6427916815478243,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
32.0,0.7607944877573733,0.8263814958802738,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
33.0,0.7719176051836958,0.82912013863455,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
34.0,0.15854479538058797,0.20885047759439357,4,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
35.0,0.01262922460857846,0.029305653052919267,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
36.0,0.3754781159975603,0.5245457874729671,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
37.0,0.7016685665930585,0.8091171100547957,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
38.0,0.5285486836643393,0.7106803735467672,5,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
39.0,0.20182280514112694,0.2346185343917721,6,Parametric Divergence (Finetuned),Uniqueness,JointPairUCB
