Dose,PIER,BestPIER,Count,Model,Group,Method
24.0,0.18811641594839504,0.7689010354028647,29,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
25.0,0.13390880474760344,0.885162099294023,38,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
26.0,0.19439784087978784,0.6316521189459359,36,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
27.0,0.16773533754058384,0.527909855894672,27,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
28.0,0.10942023006062122,0.7137893879599292,39,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
29.0,0.10126502150644572,0.7130188568951712,19,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
30.0,0.17272445660072164,0.7023427078542376,37,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
31.0,0.1460456525905571,0.8298412492013862,31,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
32.0,0.16177166211609767,0.8971672934940955,38,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
33.0,0.10217273815541464,0.5751174154948299,43,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
34.0,0.13052996668928435,0.6299757460778831,33,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
35.0,0.09230927484810501,0.8598998222756272,37,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
36.0,0.1919410005280637,0.6575880580103471,29,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
37.0,0.1194665770394631,0.5178674597722428,21,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
38.0,0.108105298651549,0.6537538823892821,37,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
39.0,0.12272982189972002,0.9385234019938262,30,Architectural Divergence (DeBERTa-MNLI),Low Redundancy,Random
0.0,8.926402112812314e-09,2.3496547374435295e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
1.0,1.0968913257684776e-08,2.6433087385591136e-08,39,Perfect Redundancy (Clone),High Redundancy,Random
2.0,9.244345709872296e-09,2.6709993550255717e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
3.0,8.47566496222375e-09,2.5871315756376134e-08,37,Perfect Redundancy (Clone),High Redundancy,Random
4.0,1.1209881568767231e-08,2.901136519906089e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
5.0,8.016149641805316e-09,2.4278483445883126e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
6.0,7.975166460965724e-09,2.8870449808593435e-08,24,Perfect Redundancy (Clone),High Redundancy,Random
7.0,1.2785263262040235e-08,2.720851155491033e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
8.0,6.531831016424452e-09,2.2744897631987726e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
9.0,8.21442889436633e-09,2.7650959855129997e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
10.0,8.714084508067588e-09,2.7348214248767988e-08,32,Perfect Redundancy (Clone),High Redundancy,Random
11.0,1.1481784079998952e-08,2.846388869048866e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
12.0,1.0315687792121516e-08,3.0329083799962575e-08,27,Perfect Redundancy (Clone),High Redundancy,Random
13.0,8.980745396872886e-09,3.1148055357199667e-08,27,Perfect Redundancy (Clone),High Redundancy,Random
14.0,1.0236324528218453e-08,2.7677347635979288e-08,27,Perfect Redundancy (Clone),High Redundancy,Random
15.0,1.037345002918494e-08,3.070367260438189e-08,38,Perfect Redundancy (Clone),High Redundancy,Random
16.0,9.546614496106217e-09,2.7968283689006057e-08,54,Perfect Redundancy (Clone),High Redundancy,Random
17.0,1.2813572511540959e-08,3.028961481632564e-08,19,Perfect Redundancy (Clone),High Redundancy,Random
18.0,9.197504516188601e-09,2.301691226502811e-08,37,Perfect Redundancy (Clone),High Redundancy,Random
19.0,4.565646943943966e-09,2.1913215242364004e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
20.0,1.2542235764488822e-08,2.1037053099526304e-08,23,Perfect Redundancy (Clone),High Redundancy,Random
21.0,8.57818707107547e-09,2.2162463086949913e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
22.0,6.896683005629255e-09,2.868313075943263e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
23.0,5.826086915217993e-09,3.025528305666825e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
24.0,9.003992121404253e-09,2.8720611333632462e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
25.0,8.219523807933175e-09,2.895102713118547e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
26.0,5.752485639719024e-09,2.208473426357216e-08,29,Perfect Redundancy (Clone),High Redundancy,Random
27.0,1.0446423934805096e-08,2.8033894428070028e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
28.0,9.03922906981662e-09,2.9610938256929842e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
29.0,8.071289690477022e-09,3.012821669923227e-08,32,Perfect Redundancy (Clone),High Redundancy,Random
30.0,1.269421122746551e-08,2.848659219623073e-08,21,Perfect Redundancy (Clone),High Redundancy,Random
31.0,8.349970322273923e-09,3.070771847912823e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
32.0,8.368879290787956e-09,2.4362077022388462e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
33.0,6.792008253607664e-09,2.764506867869443e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
34.0,5.337640331323159e-09,2.7267611280024084e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
35.0,6.898204303991109e-09,2.5943472259370992e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
36.0,9.992716163905085e-09,2.9356886255271775e-08,36,Perfect Redundancy (Clone),High Redundancy,Random
37.0,8.895816436658236e-09,3.052149510907043e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
38.0,1.0515797712697565e-08,3.025104522436095e-08,31,Perfect Redundancy (Clone),High Redundancy,Random
39.0,1.0304241829343918e-08,2.8705626653469096e-08,25,Perfect Redundancy (Clone),High Redundancy,Random
0.0,0.171955048994201,0.6663537175218883,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
1.0,0.2029445522513767,0.6686238920606685,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
2.0,0.19442708704718026,0.654431742339545,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
3.0,0.17210918809018028,0.9382005312449955,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
4.0,0.1421154780101321,0.7320690393456628,27,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
5.0,0.18619108682098778,0.8099440817076174,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
6.0,0.08683579584673601,0.8455578735135671,25,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
7.0,0.12858582783955258,0.6683207824976316,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
8.0,0.10409418660504025,0.30555289832202703,34,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
9.0,0.12678528879421203,0.8217838257952013,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
10.0,0.12696930081009855,0.5445910159425573,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
11.0,0.09377818715415928,0.4846272908794761,23,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
12.0,0.14160223649312093,0.7080961341915167,37,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
13.0,0.25224882177540364,0.8640507712006427,42,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
14.0,0.11348059266276884,0.5187932054037343,30,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
15.0,0.20691243429370249,0.852944120563884,25,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
16.0,0.18060772643227865,0.966522981602907,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
17.0,0.14043118121242573,0.6508402574312409,23,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
18.0,0.15152369302875862,0.8690411386850329,37,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
19.0,0.1457279827684136,0.7534270583775755,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
20.0,0.18120095398395614,0.887426015512798,28,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
21.0,0.10256546838589468,0.5415221209438299,38,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
22.0,0.14888359576029211,0.706397313754909,25,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
23.0,0.16588284665975925,0.6484083326390007,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
24.0,0.17185573475265414,0.7683608216425302,23,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
25.0,0.13515018592917227,0.7158822656843236,41,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
26.0,0.17457283999012643,0.9787172057365515,46,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
27.0,0.1220425970897962,0.6078353289974056,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
28.0,0.16615325075063767,0.8682575771052742,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
29.0,0.17516741236535113,0.8482863444650297,27,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
30.0,0.17416599101677063,0.5928896253259107,27,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
31.0,0.12347508184074267,0.6765047058647825,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
32.0,0.17991492721118532,0.853698316988907,27,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
33.0,0.12729482169425263,0.6799066592049641,25,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
34.0,0.15678782895157975,0.7860155086637006,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
35.0,0.13048448979972943,0.7266146696023535,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
36.0,0.1422901485763915,0.8429121613145062,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
37.0,0.11995610767413091,0.5182119337162884,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
38.0,0.1529994448401421,0.6458285493963084,37,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
39.0,0.14394122769773338,0.7935619696172205,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
