Dose,PIER,BestPIER,Count,Model,Group,Method
31.0,1.4074368012070386e-08,2.1199449085074207e-08,30,Perfect Redundancy (Clone),High Redundancy,Random
32.0,9.461868464648314e-09,1.9827694708318688e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
33.0,1.0961768563023713e-08,2.066607807105214e-08,24,Perfect Redundancy (Clone),High Redundancy,Random
34.0,1.2045004775860563e-08,2.136620613768514e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
35.0,1.0115587074847294e-08,2.1210021738937712e-08,31,Perfect Redundancy (Clone),High Redundancy,Random
36.0,1.1818298751768888e-08,2.125834730470899e-08,23,Perfect Redundancy (Clone),High Redundancy,Random
37.0,1.1103871009074964e-08,2.0974123215999896e-08,36,Perfect Redundancy (Clone),High Redundancy,Random
38.0,8.863853064952783e-09,2.100694707074524e-08,40,Perfect Redundancy (Clone),High Redundancy,Random
39.0,1.23669949278679e-08,2.142415289618782e-08,37,Perfect Redundancy (Clone),High Redundancy,Random
0.0,0.1015777193347658,0.9407696948359703,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
1.0,0.15601303634817448,0.6683129362614189,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
2.0,0.13245900400283328,0.9030990716082617,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
3.0,0.1663894203366952,0.8906567623171314,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
4.0,0.12131760456529213,0.5678074506404567,22,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
5.0,0.13826670174135028,0.5671783448377912,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
6.0,0.10697175533354501,0.8514022804868204,43,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
7.0,0.19977560469050126,0.8042511965983777,24,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
8.0,0.16029803353089492,0.874251391068205,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
9.0,0.14841437668091007,0.6549479697632357,34,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
10.0,0.08334322194166914,0.2258783645793626,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
11.0,0.1613940944513001,0.8190293821027634,37,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
12.0,0.13375235826454576,0.7025996087857941,30,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
13.0,0.1862097975472342,0.7366850405883592,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
14.0,0.20465238855897977,0.8768245493739055,28,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
15.0,0.12998210406350402,0.6403179125601766,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
16.0,0.10111220172486926,0.42635167643379857,22,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
17.0,0.17771027979585985,0.6842766445235768,22,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
18.0,0.1704080811258081,0.9185994592681713,34,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
19.0,0.19279409389746852,0.9250364582037157,49,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
20.0,0.22472431400367146,0.8675651410499957,26,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
21.0,0.1358819805161652,0.6438799306895238,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
22.0,0.10963877109741034,0.662043908435961,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
23.0,0.18307219209973946,0.737681898998115,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
24.0,0.23193213550685318,0.902059518058082,32,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
25.0,0.15796444568969634,0.9150698764391855,35,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
26.0,0.18539466719992143,0.802776405054781,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
27.0,0.182838654144376,0.7498011577545082,23,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
28.0,0.2153311689465519,0.9120524654736414,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
29.0,0.09796657026459872,0.5852502007351866,30,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
30.0,0.1328878452939012,0.7913433011154644,29,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
31.0,0.10846761935329223,0.8942051977650906,34,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
32.0,0.1294453833653382,0.5165366394175731,27,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
33.0,0.13898840726346773,0.7541595183945539,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
34.0,0.15146021798680936,0.8028633966180654,30,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
35.0,0.12704492959944896,0.7356808007679231,31,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
36.0,0.1098805046015829,0.8865950933121873,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
37.0,0.1153249822665563,0.9005539756893043,37,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
38.0,0.16310107161775214,0.7917493057730777,22,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
39.0,0.14164528807953033,0.690863940798746,33,Parametric Divergence (DistilBERT-MNLI-Variant),Uniqueness,Random
