Dose,PIER,BestPIER,Count,Model,Group,Method
22.0,1.0132736184143655e-08,2.082614247722603e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
23.0,1.3103333520424522e-08,2.1718249754165697e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
24.0,1.0709426585205859e-08,1.981764630176741e-08,19,Perfect Redundancy (Clone),High Redundancy,Random
25.0,1.1814252775974424e-08,2.1084316514929924e-08,39,Perfect Redundancy (Clone),High Redundancy,Random
26.0,1.07327483555076e-08,2.2171353530886506e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
27.0,1.2205385030104776e-08,2.1861360055552836e-08,28,Perfect Redundancy (Clone),High Redundancy,Random
28.0,1.1536860720274772e-08,2.102591512009866e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
29.0,1.3239581817673184e-08,2.193737469458057e-08,36,Perfect Redundancy (Clone),High Redundancy,Random
30.0,1.2714868546577569e-08,2.1880927403294947e-08,33,Perfect Redundancy (Clone),High Redundancy,Random
31.0,1.1725995519917593e-08,2.132952592326376e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
32.0,9.432575786543634e-09,2.1995210763847695e-08,25,Perfect Redundancy (Clone),High Redundancy,Random
33.0,1.4042118770969424e-08,2.160750922630683e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
34.0,1.124124685003558e-08,2.0797966016061764e-08,31,Perfect Redundancy (Clone),High Redundancy,Random
35.0,9.401836736934355e-09,2.0505075415400142e-08,35,Perfect Redundancy (Clone),High Redundancy,Random
36.0,1.2497936493875705e-08,2.2071648064780902e-08,34,Perfect Redundancy (Clone),High Redundancy,Random
37.0,1.1433904475001769e-08,2.062588622120387e-08,25,Perfect Redundancy (Clone),High Redundancy,Random
38.0,1.348162505302238e-08,2.0802022882016047e-08,27,Perfect Redundancy (Clone),High Redundancy,Random
39.0,1.2600615653221409e-08,2.117609754215266e-08,26,Perfect Redundancy (Clone),High Redundancy,Random
0.0,0.12333343459656691,0.24564198981940455,30,Parametric Divergence (BART-MNLI),Uniqueness,Random
1.0,0.10474093250577102,0.46534679893138864,28,Parametric Divergence (BART-MNLI),Uniqueness,Random
2.0,0.15645325832982224,0.40356082551425937,25,Parametric Divergence (BART-MNLI),Uniqueness,Random
3.0,0.1504261793363425,0.3871089749497293,29,Parametric Divergence (BART-MNLI),Uniqueness,Random
4.0,0.16209721148607495,0.5586178787365926,28,Parametric Divergence (BART-MNLI),Uniqueness,Random
5.0,0.11196900836814004,0.34317266969135973,34,Parametric Divergence (BART-MNLI),Uniqueness,Random
6.0,0.17358798090370994,0.607977313227951,34,Parametric Divergence (BART-MNLI),Uniqueness,Random
7.0,0.22204846802406822,0.7078203859788177,26,Parametric Divergence (BART-MNLI),Uniqueness,Random
8.0,0.12383462474332252,0.5349940571819063,33,Parametric Divergence (BART-MNLI),Uniqueness,Random
9.0,0.17725257798158067,0.6477017283402274,21,Parametric Divergence (BART-MNLI),Uniqueness,Random
10.0,0.20113293636548327,0.5939293736042419,22,Parametric Divergence (BART-MNLI),Uniqueness,Random
11.0,0.14622666095013848,0.5048650807106023,40,Parametric Divergence (BART-MNLI),Uniqueness,Random
12.0,0.15021188892995657,0.5477060701962957,33,Parametric Divergence (BART-MNLI),Uniqueness,Random
13.0,0.17288982095251518,0.6267108698013764,44,Parametric Divergence (BART-MNLI),Uniqueness,Random
14.0,0.1338402149616605,0.29497188406003816,28,Parametric Divergence (BART-MNLI),Uniqueness,Random
15.0,0.12144394983641725,0.3011021634937463,30,Parametric Divergence (BART-MNLI),Uniqueness,Random
16.0,0.14261340809937184,0.4190747674953197,30,Parametric Divergence (BART-MNLI),Uniqueness,Random
17.0,0.19139722430000267,0.6903272042443362,46,Parametric Divergence (BART-MNLI),Uniqueness,Random
18.0,0.12823286129668668,0.4496510680798774,36,Parametric Divergence (BART-MNLI),Uniqueness,Random
19.0,0.13225546778558564,0.48896318533762295,39,Parametric Divergence (BART-MNLI),Uniqueness,Random
20.0,0.1690039770959152,0.5598830766581926,32,Parametric Divergence (BART-MNLI),Uniqueness,Random
21.0,0.14502741044271417,0.4129524160387238,24,Parametric Divergence (BART-MNLI),Uniqueness,Random
22.0,0.18319636985109308,0.45903909428542594,37,Parametric Divergence (BART-MNLI),Uniqueness,Random
23.0,0.20481393933415593,0.5495162777262599,23,Parametric Divergence (BART-MNLI),Uniqueness,Random
24.0,0.21899937628107183,0.7690343930394318,26,Parametric Divergence (BART-MNLI),Uniqueness,Random
25.0,0.14506550631321885,0.2720158921317729,20,Parametric Divergence (BART-MNLI),Uniqueness,Random
26.0,0.17443290548490992,0.4423776823746046,35,Parametric Divergence (BART-MNLI),Uniqueness,Random
27.0,0.18726173771905616,0.7499673730540762,27,Parametric Divergence (BART-MNLI),Uniqueness,Random
28.0,0.1394197882850155,0.4006111420371741,32,Parametric Divergence (BART-MNLI),Uniqueness,Random
29.0,0.15015097357439305,0.6411088559460443,31,Parametric Divergence (BART-MNLI),Uniqueness,Random
30.0,0.13099902552234163,0.38923396250605047,26,Parametric Divergence (BART-MNLI),Uniqueness,Random
31.0,0.20269456599824404,0.6045865799132039,21,Parametric Divergence (BART-MNLI),Uniqueness,Random
32.0,0.18400566562767393,0.5965790391059228,30,Parametric Divergence (BART-MNLI),Uniqueness,Random
33.0,0.1278855425776546,0.5009390730949959,33,Parametric Divergence (BART-MNLI),Uniqueness,Random
34.0,0.1845866727650448,0.6187383302014959,25,Parametric Divergence (BART-MNLI),Uniqueness,Random
35.0,0.1371158601626897,0.2871982763517642,25,Parametric Divergence (BART-MNLI),Uniqueness,Random
36.0,0.13950686885883326,0.636066888195267,31,Parametric Divergence (BART-MNLI),Uniqueness,Random
37.0,0.1301694028190559,0.2576430304484407,28,Parametric Divergence (BART-MNLI),Uniqueness,Random
38.0,0.12514727061040287,0.361814606698402,26,Parametric Divergence (BART-MNLI),Uniqueness,Random
39.0,0.15274734512362237,0.6112040561407585,32,Parametric Divergence (BART-MNLI),Uniqueness,Random
